Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash,Query
SRR14196840,2021-04-09 18:31:42,2021-04-09 13:21:39,1205625.0,2139213972.0,0.0,1774.0,1853.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196840/SRR14196840.lite.1,SRX10563640,8129-04_LR,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,GridION,SRP314211,PRJNA720906,,720906.0,SRS8670061,SAMN18521316,simple,1494075.0,Mycobacterium tuberculosis complex sp.,8129-04,,,,,,,no,,,,,UMCG,SRA1216725,,public,A8C50B6B7346FBD599AC525D83D82C73,ED3A6D6C235B3E173849B9F04CFB6C07,SAMN18521316
SRR14196851,2021-04-09 18:31:41,2021-04-09 13:16:52,2007663.0,590336723.0,2007663.0,294.0,253.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196851/SRR14196851.lite.1,SRX10563629,8129-04_SR,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,NextSeq 500,SRP314211,PRJNA720906,,720906.0,SRS8670061,SAMN18521316,simple,1494075.0,Mycobacterium tuberculosis complex sp.,8129-04,,,,,,,no,,,,,UMCG,SRA1216725,,public,39D020FACEB22AAA9E7EA39C582FD44E,F7F9D8C81EA6CA904A875DCE34FB6AEA,SAMN18521316
SRR14196818,2021-04-09 18:31:42,2021-04-09 13:17:49,398498.0,965439518.0,0.0,2422.0,835.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196818/SRR14196818.lite.1,SRX10563662,8644-04_LR,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,GridION,SRP314211,PRJNA720906,,720906.0,SRS8670072,SAMN18521317,simple,1494075.0,Mycobacterium tuberculosis complex sp.,8644-04,,,,,,,no,,,,,UMCG,SRA1216725,,public,91376A3E160BB8A8E5F777E061B61EBB,E268AFA8B45EF8CF79B35D22F1188336,SAMN18521317
SRR14196829,2021-04-09 18:31:42,2021-04-09 13:17:01,2191299.0,646742693.0,2191299.0,295.0,278.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196829/SRR14196829.lite.1,SRX10563651,8644-04_SR,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,NextSeq 500,SRP314211,PRJNA720906,,720906.0,SRS8670072,SAMN18521317,simple,1494075.0,Mycobacterium tuberculosis complex sp.,8644-04,,,,,,,no,,,,,UMCG,SRA1216725,,public,50BA2C9C1D18342F67768F0B5B2268D6,1BFB8AA3988C99B7F4C2643BA68652CE,SAMN18521317
SRR14196860,2021-04-09 18:31:42,2021-04-09 13:17:47,589240.0,875715659.0,0.0,1486.0,759.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196860/SRR14196860.lite.1,SRX10563620,8651-04_LR,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,GridION,SRP314211,PRJNA720906,,720906.0,SRS8670056,SAMN18521320,simple,1494075.0,Mycobacterium tuberculosis complex sp.,8651-04,,,,,,,no,,,,,UMCG,SRA1216725,,public,D7A0A8253C2A4FCD9201FB5F595EA107,BCBC9BD449A28FB3BD448A3DC4466DE2,SAMN18521320
SRR14196861,2021-04-09 18:31:42,2021-04-09 13:15:59,1070850.0,314779604.0,1070850.0,293.0,136.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196861/SRR14196861.lite.1,SRX10563619,8651-04_SR,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,NextSeq 500,SRP314211,PRJNA720906,,720906.0,SRS8670056,SAMN18521320,simple,1494075.0,Mycobacterium tuberculosis complex sp.,8651-04,,,,,,,no,,,,,UMCG,SRA1216725,,public,82872F1FEC9FD640E0C93C58C1FC003D,3EA3DA97E6019F012C679B9D795F537D,SAMN18521320
SRR14196816,2021-04-09 18:31:42,2021-04-09 13:20:05,605947.0,1676134139.0,0.0,2766.0,1451.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196816/SRR14196816.lite.1,SRX10563664,9050-05_LR,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,GridION,SRP314211,PRJNA720906,,720906.0,SRS8670078,SAMN18521318,simple,1494075.0,Mycobacterium tuberculosis complex sp.,9050-05,,,,,,,no,,,,,UMCG,SRA1216725,,public,A73686619CA461C99EC4F6DE7AFA77A5,5A66278AA5933CF77E56605EA990AC3C,SAMN18521318
SRR14196817,2021-04-09 18:31:42,2021-04-09 13:16:54,2601695.0,766336136.0,2601695.0,294.0,329.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196817/SRR14196817.lite.1,SRX10563663,9050-05_SR,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,NextSeq 500,SRP314211,PRJNA720906,,720906.0,SRS8670078,SAMN18521318,simple,1494075.0,Mycobacterium tuberculosis complex sp.,9050-05,,,,,,,no,,,,,UMCG,SRA1216725,,public,26E43A66B378A8DB5412D4FD1FEA75A9,F12143A1C0F9AEDB26D8FD45AEBAAD9E,SAMN18521318
SRR14196814,2021-04-09 18:31:42,2021-04-09 13:21:27,2643347.0,2461177269.0,0.0,931.0,2124.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196814/SRR14196814.lite.1,SRX10563666,9689-04_LR,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,SRP314211,PRJNA720906,,720906.0,SRS8670079,SAMN18521319,simple,1494075.0,Mycobacterium tuberculosis complex sp.,9689-04,,,,,,,no,,,,,UMCG,SRA1216725,,public,70558535A997EA348C797A0AE71D8E63,6E807D5AEA736DEE5A4F8500759CD6BC,SAMN18521319
SRR14196815,2021-04-09 18:31:42,2021-04-09 13:16:26,1970572.0,581236471.0,1970572.0,294.0,251.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14196/SRR14196815/SRR14196815.lite.1,SRX10563665,9689-04_SR,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,NextSeq 500,SRP314211,PRJNA720906,,720906.0,SRS8670079,SAMN18521319,simple,1494075.0,Mycobacterium tuberculosis complex sp.,9689-04,,,,,,,no,,,,,UMCG,SRA1216725,,public,663DF8CFFDFFF0B5F59FE74A338BC635,5EA67949D94195CCD8781D9A24368E9A,SAMN18521319
SRR13014435,2020-11-10 05:50:16,2020-11-10 05:42:10,4964583.0,2164817227.0,4964583.0,436.0,1171.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13014/SRR13014435/SRR13014435.lite.1,SRX9465445,BCGSofiaSL222MiSeq,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina MiSeq,SRP291873,PRJNA673391,,673391.0,SRS7677503,SAMN16605479,simple,33892.0,Mycobacterium tuberculosis variant bovis BCG,BCG SL 222 Sofia,,,,,,,no,,,,,"BB-NCIPD LTD.; NATIONAL CENTER OF INFECTIOUS AND PARASITIC DISEASES (NCIPD), SOFIA, BULGARIA",SRA1156682,,public,019AAC50451E370EBA848CEC52F0B456,3AB0093183880C739D739655ACF3DD05,SAMN16605479
SRR13076399,2020-11-17 18:23:16,2020-11-17 17:22:12,133439.0,117064070.0,0.0,877.0,100.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR013/13076/SRR13076399/SRR13076399.lite.1,SRX9523320,BCGSofiaSL222Nanopore,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,PromethION,SRP291873,PRJNA673391,,673391.0,SRS7677503,SAMN16605479,simple,33892.0,Mycobacterium tuberculosis variant bovis BCG,BCG SL 222 Sofia,,,,,,,no,,,,,"BB-NCIPD LTD.; NATIONAL CENTER OF INFECTIOUS AND PARASITIC DISEASES (NCIPD), SOFIA, BULGARIA",SRA1160518,,public,CDBB681673F54D58CB64A3BEC5BAE1FB,DDDCE5125DC2F213EEF80E7FC40C0A9A,SAMN16605479
SRR21735253,2023-02-15 01:15:28,2022-09-28 07:00:31,1376889.0,442420628.0,0.0,321.0,377.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR021/21735/SRR21735253/SRR21735253.1,SRX17731021,ELE1N,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,SRP399967,PRJNA884899,,884899.0,SRS15260414,SAMN31060378,simple,1773.0,Mycobacterium tuberculosis,ELE1N,,,,,,,no,,,,,CENTER FOR MOLECULAR DYNAMICS NEPAL,SRA1508499,,public,38E1735BFE92F786F5DFEF2E126AF65B,26B72E1E7DB70D21085AE4DBFC284ECB,SAMN31060378
SRR21735252,2023-02-15 01:15:28,2022-09-28 07:00:53,1233884.0,649020484.0,0.0,525.0,551.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR021/21735/SRR21735252/SRR21735252.1,SRX17731022,ELE2N,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,SRP399967,PRJNA884899,,884899.0,SRS15260415,SAMN31060379,simple,1773.0,Mycobacterium tuberculosis,ELE2N,,,,,,,no,,,,,CENTER FOR MOLECULAR DYNAMICS NEPAL,SRA1508499,,public,D33DA544169C44176870E15EE81FE189,5E122833385B5C97EA5E3A05B26BBE55,SAMN31060379
SRR30670645,2024-09-17 11:44:39,2024-09-15 18:49:08,3679093.0,1095439962.0,3679093.0,297.0,359.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR030/30670/SRR30670645/SRR30670645.lite.1,SRX26089191,ErdmanBCFL_Illumina1,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,NextSeq 2000,SRP532827,PRJNA1161419,,1161419.0,SRS22655593,SAMN43777470,simple,652616.0,Mycobacterium tuberculosis str. Erdman = ATCC 35801,ErdmanBCFL,,,,,,,no,,,,,HARVARD MEDICAL SCHOOL,SRA1972640,,public,5A622A145DFA15D1FC1145ADCB77B3F0,A964F8E36320839928C75DB2420D5F5E,SAMN43777470
SRR30670646,2024-09-17 11:44:38,2024-09-15 18:49:53,104882.0,348756198.0,0.0,3325.0,281.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR030/30670/SRR30670646/SRR30670646.1,SRX26089190,ErdmanBCFL_ONT1,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,SRP532827,PRJNA1161419,,1161419.0,SRS22655593,SAMN43777470,simple,652616.0,Mycobacterium tuberculosis str. Erdman = ATCC 35801,ErdmanBCFL,,,,,,,no,,,,,HARVARD MEDICAL SCHOOL,SRA1972640,,public,12D0BF745763C4FD1FCCFAE2071569FF,271E5309ABA8650E1424727B73FDDC7A,SAMN43777470
SRR29081046,2024-05-20 03:26:35,2024-05-20 03:16:45,778568.0,310682041.0,778568.0,399.0,184.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29081/SRR29081046/SRR29081046.lite.1,SRX24605202,H-19-0007,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina MiSeq,SRP508604,PRJNA1113402,,1113402.0,SRS21342946,SAMN41453946,simple,1773.0,Mycobacterium tuberculosis,H-19-0007,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871150,,public,F6D2D7CCBE6ECB63A94E5C55FFE0489F,5CDAD6E1A1AB58EC7DCAEDD63F435B3B,SAMN41453946
SRR29081119,2024-05-20 03:39:16,2024-05-20 03:31:49,846493.0,1130725070.0,0.0,1335.0,979.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR029/29081/SRR29081119/SRR29081119.1,SRX24605275,H-19-0007,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,SRP508604,PRJNA1113402,,1113402.0,SRS21342946,SAMN41453946,simple,1773.0,Mycobacterium tuberculosis,H-19-0007,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871151,,public,83DE45CBCC941E2DD9495073D51A5FC6,CE2E23EB2721B19F1528674529956F3B,SAMN41453946
SRR29081045,2024-05-20 03:26:35,2024-05-20 03:16:47,1199424.0,539333608.0,1199424.0,449.0,334.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29081/SRR29081045/SRR29081045.lite.1,SRX24605203,H-19-0008,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina MiSeq,SRP508604,PRJNA1113402,,1113402.0,SRS21342947,SAMN41453947,simple,1773.0,Mycobacterium tuberculosis,H-19-0008,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871150,,public,FD05080F70F0BBE840D31518BC2721EB,84D67FD06A230BA8A08192AD5B466AB8,SAMN41453947
SRR29081118,2024-05-20 03:39:16,2024-05-20 03:31:41,599516.0,755318088.0,0.0,1259.0,655.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR029/29081/SRR29081118/SRR29081118.1,SRX24605276,H-19-0008,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,SRP508604,PRJNA1113402,,1113402.0,SRS21342947,SAMN41453947,simple,1773.0,Mycobacterium tuberculosis,H-19-0008,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871151,,public,5CA5CC2AA19964223750CC56A22B3301,E24F44D5B843BC14C07CA96DD7DC99AD,SAMN41453947
SRR29081034,2024-05-20 03:26:35,2024-05-20 03:16:51,1254630.0,437097085.0,1254630.0,348.0,249.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29081/SRR29081034/SRR29081034.lite.1,SRX24605214,H-19-0011,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina MiSeq,SRP508604,PRJNA1113402,,1113402.0,SRS21342958,SAMN41453948,simple,1773.0,Mycobacterium tuberculosis,H-19-0011,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871150,,public,D58B95F0BC0E97C41F26F786D79F7E7E,22531B8F6EA7E8E169D09068C42F8B00,SAMN41453948
SRR29081107,2024-05-20 03:39:16,2024-05-20 03:31:35,690236.0,875794875.0,0.0,1268.0,760.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR029/29081/SRR29081107/SRR29081107.1,SRX24605287,H-19-0011,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,SRP508604,PRJNA1113402,,1113402.0,SRS21342958,SAMN41453948,simple,1773.0,Mycobacterium tuberculosis,H-19-0011,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871151,,public,51673D3F0675EB1E28D23DB88C2822F4,D4C2EAAED75DE928396EC90A380EDF41,SAMN41453948
SRR29081023,2024-05-20 03:26:35,2024-05-20 03:17:20,1088568.0,631761266.0,1088568.0,580.0,452.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29081/SRR29081023/SRR29081023.lite.1,SRX24605225,H-19-0013,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina MiSeq,SRP508604,PRJNA1113402,,1113402.0,SRS21342969,SAMN41453949,simple,1773.0,Mycobacterium tuberculosis,H-19-0013,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871150,,public,A1E47629E13C99DBD1A29B74B1B10200,7B80D03268399129E1AD57866D96A0D5,SAMN41453949
SRR29081096,2024-05-20 03:35:24,2024-05-20 03:29:48,299729.0,270409859.0,0.0,902.0,236.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR029/29081/SRR29081096/SRR29081096.1,SRX24605298,H-19-0013,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,SRP508604,PRJNA1113402,,1113402.0,SRS21342969,SAMN41453949,simple,1773.0,Mycobacterium tuberculosis,H-19-0013,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871151,,public,CDDBC355C315E33BF64083F884203A53,80230E3FF916787B08C5CF2AD0FEF91D,SAMN41453949
SRR29081012,2024-05-20 03:26:35,2024-05-20 03:16:36,795337.0,466550383.0,795337.0,586.0,350.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29081/SRR29081012/SRR29081012.lite.1,SRX24605236,H-19-0016,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina MiSeq,SRP508604,PRJNA1113402,,1113402.0,SRS21342980,SAMN41453950,simple,1773.0,Mycobacterium tuberculosis,H-19-0016,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871150,,public,449CD04A1E3E9694C3A0F6B6675921E0,616A61D491C121E113E1878445A46063,SAMN41453950
SRR29081085,2024-05-20 03:35:24,2024-05-20 03:29:57,246454.0,334116736.0,0.0,1355.0,286.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR029/29081/SRR29081085/SRR29081085.1,SRX24605309,H-19-0016,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,SRP508604,PRJNA1113402,,1113402.0,SRS21342980,SAMN41453950,simple,1773.0,Mycobacterium tuberculosis,H-19-0016,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871151,,public,9068A292C566EB7B6FCDB59E010BA780,64C7D64668891741881F5554F63F6D34,SAMN41453950
SRR29080996,2024-05-20 03:26:35,2024-05-20 03:16:42,1212339.0,704140132.0,1212339.0,580.0,523.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29080/SRR29080996/SRR29080996.lite.1,SRX24605252,H-19-0018,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina MiSeq,SRP508604,PRJNA1113402,,1113402.0,SRS21342996,SAMN41453951,simple,1773.0,Mycobacterium tuberculosis,H-19-0018,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871150,,public,0EB823CCCA55B2BD6DA74BCB93D3525F,DBB014A1667CB99CBB129992299D6DDB,SAMN41453951
SRR29081074,2024-05-20 03:35:24,2024-05-20 03:30:36,318968.0,349100189.0,0.0,1094.0,302.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR029/29081/SRR29081074/SRR29081074.1,SRX24605320,H-19-0018,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,SRP508604,PRJNA1113402,,1113402.0,SRS21342996,SAMN41453951,simple,1773.0,Mycobacterium tuberculosis,H-19-0018,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871151,,public,8B1A8718AEEEDCC357B567CD646E690D,B1FD6EA2F426EE558B5D8F30119B5991,SAMN41453951
SRR29080985,2024-05-20 03:22:19,2024-05-20 03:16:13,732454.0,423092110.0,732454.0,577.0,304.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29080/SRR29080985/SRR29080985.lite.1,SRX24605263,H-19-0019,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina MiSeq,SRP508604,PRJNA1113402,,1113402.0,SRS21343007,SAMN41453952,simple,1773.0,Mycobacterium tuberculosis,H-19-0019,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871150,,public,733ECC43BA36C8F72ED9CAC2B808655A,D1B570D056ED4D01E0DBDB74FF415302,SAMN41453952
SRR29081063,2024-05-20 03:35:24,2024-05-20 03:30:48,529444.0,426716674.0,0.0,805.0,378.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR029/29081/SRR29081063/SRR29081063.1,SRX24605331,H-19-0019,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,SRP508604,PRJNA1113402,,1113402.0,SRS21343007,SAMN41453952,simple,1773.0,Mycobacterium tuberculosis,H-19-0019,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871151,,public,3965DF1F6FDB4880E7FDF462E45B265B,CFABD30A9E212E1ED95895BB1A430E5A,SAMN41453952
SRR29080974,2024-05-20 03:22:19,2024-05-20 03:15:41,460539.0,270285501.0,460539.0,586.0,198.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29080/SRR29080974/SRR29080974.lite.1,SRX24605274,H-19-0022,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina MiSeq,SRP508604,PRJNA1113402,,1113402.0,SRS21343018,SAMN41453953,simple,1773.0,Mycobacterium tuberculosis,H-19-0022,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871150,,public,23FC051B1C0C8EFB620ECF0E18C69641,2C64A5A4986E65EC8FA6F806FA1BA536,SAMN41453953
SRR29081052,2024-05-20 03:35:24,2024-05-20 03:30:25,273242.0,258889315.0,0.0,947.0,225.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR029/29081/SRR29081052/SRR29081052.1,SRX24605342,H-19-0022,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,SRP508604,PRJNA1113402,,1113402.0,SRS21343018,SAMN41453953,simple,1773.0,Mycobacterium tuberculosis,H-19-0022,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871151,,public,D8904702BA3AD610DD131679D2125746,F43D68FB1177DF24778A995D5C073434,SAMN41453953
SRR29081007,2024-05-20 03:22:19,2024-05-20 03:16:22,769662.0,327809086.0,769662.0,425.0,194.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29081/SRR29081007/SRR29081007.lite.1,SRX24605241,H-19-0027,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina MiSeq,SRP508604,PRJNA1113402,,1113402.0,SRS21342985,SAMN41453954,simple,1773.0,Mycobacterium tuberculosis,H-19-0027,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871150,,public,CF9134DB240CDBDB25404F6F11F8BE95,D5BF77BF54BF8E8528600B1CF25031F0,SAMN41453954
SRR29081048,2024-05-20 03:35:24,2024-05-20 03:30:39,664140.0,998010046.0,0.0,1502.0,860.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR029/29081/SRR29081048/SRR29081048.1,SRX24605346,H-19-0027,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,SRP508604,PRJNA1113402,,1113402.0,SRS21342985,SAMN41453954,simple,1773.0,Mycobacterium tuberculosis,H-19-0027,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871151,,public,3ADC1BBA3626D7EB54CB14EA3B049365,A5F39E198E145230CAFA2C4A365600C8,SAMN41453954
SRR29081006,2024-05-20 03:26:35,2024-05-20 03:18:09,1266674.0,729606720.0,1266674.0,576.0,525.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29081/SRR29081006/SRR29081006.lite.1,SRX24605242,H-20-0007,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina MiSeq,SRP508604,PRJNA1113402,,1113402.0,SRS21342986,SAMN41453955,simple,1773.0,Mycobacterium tuberculosis,H-20-0007,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871150,,public,F225AF0EA38FF706C7997B5E9251967E,C2ED59628456B4D24711054944180FCC,SAMN41453955
SRR29081047,2024-05-20 03:35:24,2024-05-20 03:29:45,353222.0,294578879.0,0.0,833.0,259.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR029/29081/SRR29081047/SRR29081047.1,SRX24605347,H-20-0007,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,SRP508604,PRJNA1113402,,1113402.0,SRS21342986,SAMN41453955,simple,1773.0,Mycobacterium tuberculosis,H-20-0007,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871151,,public,485EF558F58834EE0EFADC04A0524EA9,24BD15CE9DE128A27E6FC429E9AA1C11,SAMN41453955
SRR29081044,2024-05-20 03:22:18,2024-05-20 03:16:07,844117.0,314104335.0,844117.0,372.0,181.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR029/29081/SRR29081044/SRR29081044.lite.1,SRX24605204,H-20-0022,WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina MiSeq,SRP508604,PRJNA1113402,,1113402.0,SRS21342948,SAMN41453956,simple,1773.0,Mycobacterium tuberculosis,H-20-0022,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871150,,public,69808F3599FF3FD2ED30E60A125A1461,4019DE3CAEB4798054CD8E72755D6362,SAMN41453956
SRR29081117,2024-05-20 03:39:16,2024-05-20 03:32:42,678555.0,722648175.0,0.0,1064.0,632.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-run-30/SRR029/29081/SRR29081117/SRR29081117.1,SRX24605277,H-20-0022,WGS,RANDOM,GENOMIC,SINGLE,0.0,0.0,OXFORD_NANOPORE,MinION,SRP508604,PRJNA1113402,,1113402.0,SRS21342948,SAMN41453956,simple,1773.0,Mycobacterium tuberculosis,H-20-0022,,,,,,,no,,,,,RESEARCH INSTITUTE FOR TROPICAL MEDICINE,SRA1871151,,public,DB2171591CD352F818553FA89F4AA206,0051E1E8CD1FBA087F33FAB0EC1A0400,SAMN41453956
